# mfp(m) k_l(Wm-1K-1)
2.738158417009429387e-08 1.707180924861667615e+00
2.738441813468347944e-08 1.707403808083037822e+00
2.738653715482224743e-08 1.707562265699251292e+00
2.738657820826851415e-08 1.707759947453500793e+00
2.739183706288880723e-08 1.708066998035604467e+00
2.739304208636336284e-08 1.708214773715816648e+00
2.739392262922712212e-08 1.708315501341638676e+00
2.739551258061848269e-08 1.708507358611045523e+00
2.739685755685272865e-08 1.708616883330778879e+00
2.740138334378016487e-08 1.708885355505880055e+00
2.740671733181026879e-08 1.709070903739431824e+00
2.740830850024785348e-08 1.709485196966538334e+00
2.741017180612007818e-08 1.709670455416201662e+00
2.741289777571760941e-08 1.709989132216887198e+00
2.741660558978763471e-08 1.710196668942482123e+00
2.741673468068901173e-08 1.710382552168004278e+00
2.741749153348346993e-08 1.710521625759636510e+00
2.742643217680434255e-08 1.710611172755455378e+00
2.743007527293640461e-08 1.710811987542876444e+00
2.743982947753906500e-08 1.711056901967976218e+00
2.744203178879335577e-08 1.711347664066929619e+00
2.744406042774025971e-08 1.711668031865331674e+00
2.745013120808624943e-08 1.711968827714914765e+00
2.745245063640086830e-08 1.712184743677930276e+00
2.745488560210178646e-08 1.712371511369688459e+00
2.745669377936013373e-08 1.712466191356027290e+00
2.745806587534946148e-08 1.712590311136131582e+00
2.745940809368729238e-08 1.712793552221571147e+00
2.747561903631968915e-08 1.713069732253687416e+00
2.747684162111309785e-08 1.713138933339158232e+00
2.748050646020085952e-08 1.713428055069489364e+00
2.748420366893116258e-08 1.713463169348792059e+00
2.748726083362425363e-08 1.713764619131442624e+00
2.748746942583398606e-08 1.714033021376991428e+00
2.748886000916625362e-08 1.714389130041553022e+00
2.748987044185444071e-08 1.714578473340338638e+00
2.749337636705644780e-08 1.714887462856878875e+00
2.749781232557000944e-08 1.715209762269246818e+00
2.750395501346993304e-08 1.715268994854455276e+00
2.750619313276288892e-08 1.715415594274150468e+00
2.750635159153985264e-08 1.715776843960741260e+00
2.750871171282685230e-08 1.716182696393838913e+00
2.751248586811779186e-08 1.716567553839501326e+00
2.752324728391644784e-08 1.716787119563931485e+00
2.752785344660841771e-08 1.716902790921064570e+00
2.753284018239265776e-08 1.717204968747695792e+00
2.753600141607314466e-08 1.717526650997235782e+00
2.753691328112225364e-08 1.717826239691049528e+00
2.754034319060776515e-08 1.718115290526902816e+00
2.754052839322698903e-08 1.718474464268296309e+00
2.754241261811397020e-08 1.718849824953299965e+00
2.754412962934527113e-08 1.718917737629411135e+00
2.755430672115937926e-08 1.719307975658838084e+00
2.755639886530506245e-08 1.719608616849317428e+00
2.756237770018803655e-08 1.719751211222311893e+00
2.756333102215391150e-08 1.720154501074724562e+00
2.756350513873439044e-08 1.720180168873417292e+00
2.756361990015019693e-08 1.720529409477996374e+00
2.756496129725669015e-08 1.720804349042101222e+00
2.756510626960462781e-08 1.720980705042240322e+00
2.756807743458023318e-08 1.721360115147475778e+00
2.756878232697446432e-08 1.721734743961745639e+00
2.757019541587291846e-08 1.722131166987830531e+00
2.757177645088506940e-08 1.722420222489091435e+00
2.757422845146518847e-08 1.722490834055771636e+00
2.757461566417759561e-08 1.722801596890996878e+00
2.757730654118453801e-08 1.722997634863007832e+00
2.758143885519236396e-08 1.723201373374130041e+00
2.758214942398551773e-08 1.723281651017437799e+00
2.758448329237639005e-08 1.723663406162575740e+00
2.758492286167324021e-08 1.724079215720948577e+00
2.758549822327410810e-08 1.724481855484400805e+00
2.758577319644171069e-08 1.724755796587922552e+00
2.758585088790013115e-08 1.724959412058661767e+00
2.758792885144831708e-08 1.725204810627225971e+00
2.758797207181017903e-08 1.725302868936466671e+00
2.759689305331344933e-08 1.725622679028622874e+00
2.759980265079274320e-08 1.726006511672748545e+00
2.760182348791789847e-08 1.726110116747058276e+00
2.760562124021130845e-08 1.726379127115600154e+00
2.760892485239725805e-08 1.726688597440338757e+00
2.761411205030970151e-08 1.727083513860308006e+00
2.761744470963328872e-08 1.727403761162175311e+00
2.761930935957659672e-08 1.727623811471652893e+00
2.762687486706677798e-08 1.727769545642910298e+00
2.763676261335111365e-08 1.727862215905770160e+00
2.763865395518437921e-08 1.728065600057750117e+00
2.763874679620722028e-08 1.728343472217992893e+00
2.763990275701386884e-08 1.728636116932916522e+00
2.764365767833588265e-08 1.728938160780655986e+00
2.764471182075129259e-08 1.729345406555259590e+00
2.764534177813573059e-08 1.729516236624924819e+00
2.764808861904865820e-08 1.729735393083759343e+00
2.764952128062976671e-08 1.729792988896099226e+00
2.764963210780152379e-08 1.730029768109677013e+00
2.765088598480995695e-08 1.730137440175870234e+00
2.765648289616998141e-08 1.730366912369756482e+00
2.765661780347377280e-08 1.730426164827583380e+00
2.765881972378405995e-08 1.730831211663456104e+00
2.766202242097265853e-08 1.731031972519967876e+00
2.766663890804533190e-08 1.731221729959786293e+00
2.767411998853754191e-08 1.731577400604755068e+00
2.768145599480815253e-08 1.731773064020111885e+00
2.768266392955339067e-08 1.732055098227180290e+00
2.768772811876546622e-08 1.732288915919038663e+00
2.769050435205393869e-08 1.732597816467812191e+00
2.769719477993686561e-08 1.732713352355049530e+00
2.769751343327940966e-08 1.732795554685937489e+00
2.769842971527623979e-08 1.733098786435600891e+00
2.769874209048844626e-08 1.733207382800885821e+00
2.770257648278547377e-08 1.733413312479587187e+00
2.770826419745229748e-08 1.733777477944618672e+00
2.770969962150235307e-08 1.733992506745650308e+00
2.770992722682586556e-08 1.734291753108426537e+00
2.770993577495787195e-08 1.734475907476565215e+00
2.771116619177691067e-08 1.734670847174615949e+00
2.771186042926852412e-08 1.734972011434805728e+00
2.771874890735348935e-08 1.735132806830249619e+00
2.772256730165263956e-08 1.735241963124708020e+00
2.773025500831593063e-08 1.735441473874611784e+00
2.773029966010203378e-08 1.735524780166137315e+00
2.773302660831235729e-08 1.735605228808350109e+00
2.774037813143992277e-08 1.735699489364859627e+00
2.774143895722615406e-08 1.735776552553974117e+00
2.774393731100362801e-08 1.735853852871999337e+00
2.775200682864117649e-08 1.736034618568286225e+00
2.775252422069533196e-08 1.736341619817374671e+00
2.775258947901434871e-08 1.736366237240573041e+00
2.775267340193356665e-08 1.736535275578837689e+00
2.775463669812119924e-08 1.736827165619970081e+00
2.775677832390174988e-08 1.737043677508529615e+00
2.776010075123559272e-08 1.737377333713486127e+00
2.776991669274149155e-08 1.737668322540165455e+00
2.777466146529688663e-08 1.737855327902404712e+00
2.777477363501068365e-08 1.738061901210617766e+00
2.777601351441497813e-08 1.738086546622519935e+00
2.777701258101760641e-08 1.738157895204069270e+00
2.778199372613888406e-08 1.738267382371287084e+00
2.778443968060670625e-08 1.738505541511683683e+00
2.778555599924795936e-08 1.738880649408614643e+00
2.778846631268029017e-08 1.739186895649776021e+00
2.779230374637615651e-08 1.739404355493249899e+00
2.779530686837013734e-08 1.739602842244190706e+00
2.779558512185828538e-08 1.739816703324621017e+00
2.780176662804524909e-08 1.740220726184135591e+00
2.780581698315985561e-08 1.740499243515308159e+00
2.780857737610242654e-08 1.740575041120199007e+00
2.780947484774098404e-08 1.740885483051209492e+00
2.781141310615870147e-08 1.740945485194328457e+00
2.781439082089714218e-08 1.741218415690475751e+00
2.781683318260077857e-08 1.741344699868780044e+00
2.781739950697261326e-08 1.741433912257393635e+00
2.782312142126000027e-08 1.741715274877977837e+00
2.783011488976782243e-08 1.741879058824669091e+00
2.783039272951725145e-08 1.742310318816409964e+00
2.783223676138326506e-08 1.742612668760130212e+00
2.783258919945541396e-08 1.742828488341392035e+00
2.783542495367492166e-08 1.743027045091666949e+00
2.784179395239379627e-08 1.743392642100284995e+00
2.784846527036041802e-08 1.743745230265805191e+00
2.784931198332041609e-08 1.743830265892108322e+00
2.785124254900676398e-08 1.743929359884207386e+00
2.785259112294004940e-08 1.744039634616280754e+00
2.785719548371144428e-08 1.744446212399649143e+00
2.785885284913813911e-08 1.744657606181753362e+00
2.786071966620556465e-08 1.744857169543890807e+00
2.786220197945566567e-08 1.745014723358555342e+00
2.786395184920689850e-08 1.745328370350499370e+00
2.786614767439477827e-08 1.745666599702604183e+00
2.786755046991986069e-08 1.745760884982876293e+00
2.786983448826133693e-08 1.746158924866850537e+00
2.787126416392599843e-08 1.746342108173466912e+00
2.787311678954480600e-08 1.746738612280551273e+00
2.787379711520202968e-08 1.746898522090637229e+00
2.787868689192769874e-08 1.747214306148587637e+00
2.787896728214391900e-08 1.747275419642966954e+00
2.788094975997187372e-08 1.747342690332941872e+00
2.788442354940884902e-08 1.747735414945287058e+00
2.788541306270768925e-08 1.747958714780825762e+00
2.788857812814245656e-08 1.748159178443783768e+00
2.788935339632097455e-08 1.748470701409310379e+00
2.788974213960285251e-08 1.748533816884848324e+00
2.789103601583643864e-08 1.748935518070512174e+00
2.789295807792363991e-08 1.749055043270083099e+00
2.789778684479625817e-08 1.749237889755443698e+00
2.790260841612091239e-08 1.749423015728394315e+00
2.790585571559786410e-08 1.749715690706585614e+00
2.791013277448308855e-08 1.749822567886854197e+00
2.791083703763300407e-08 1.749999651943205059e+00
2.791388737715896730e-08 1.750252082748662286e+00
2.791634829716939140e-08 1.750666692154005055e+00
2.792213492798324068e-08 1.751025640304840092e+00
2.792239259519785215e-08 1.751280021229796313e+00
2.792382169479169715e-08 1.751493566249343603e+00
2.792452563833572311e-08 1.751838048840238748e+00
2.792463218010908771e-08 1.751917870985252312e+00
2.792597131407983545e-08 1.751998412332745891e+00
2.792679687007972810e-08 1.752219521307150529e+00
2.792744317194408324e-08 1.752406698184113099e+00
2.793042971956682731e-08 1.752705583204266615e+00
2.793067513842424453e-08 1.752881318509808661e+00
2.793643004027943179e-08 1.752956165133957356e+00
2.794098901662610035e-08 1.753048488224714818e+00
2.794156225130619421e-08 1.753300319382274930e+00
2.794200780972922773e-08 1.753561984355650472e+00
2.794201300921468665e-08 1.753957988039896110e+00
2.794227930400160966e-08 1.754187413828113051e+00
2.794490363442618057e-08 1.754512054475434457e+00
2.794714420719316759e-08 1.754685637071389248e+00
2.794748969065699595e-08 1.754763641574079491e+00
2.795282726159608380e-08 1.754934268228950156e+00
2.795546054700863524e-08 1.755147311047166925e+00
2.795604219629067981e-08 1.755436056661198396e+00
2.795796866501907740e-08 1.755462482659417844e+00
2.795873272672472154e-08 1.755682993914359002e+00
2.796292263929012168e-08 1.755976531779417593e+00
2.796379718184802737e-08 1.756373384598170384e+00
2.796546957406532362e-08 1.756658707750491599e+00
2.796807954866432574e-08 1.756848472593923516e+00
2.796877537011269562e-08 1.756948342267590668e+00
2.797563296125649857e-08 1.757252705257865033e+00
2.797993061779332743e-08 1.757645990903665023e+00
2.798012964975842575e-08 1.757854134138886026e+00
2.798542855009423134e-08 1.757918844068804054e+00
2.798712172977766014e-08 1.758020923943481861e+00
2.798713292989382303e-08 1.758299451967320515e+00
2.798763633706701253e-08 1.758602452311412545e+00
2.799099441008417590e-08 1.758989731395221856e+00
2.799654247157139441e-08 1.759142814406482680e+00
2.799691842738470385e-08 1.759459200345970142e+00
2.799829984571295526e-08 1.759670514974399413e+00
2.800024717881158859e-08 1.759835753034504124e+00
2.800131311439165154e-08 1.759905854210358056e+00
2.800185837135408297e-08 1.760032268927077315e+00
2.800347357135855839e-08 1.760352862399124696e+00
2.800508561131948274e-08 1.760701581262735127e+00
2.800551057801958000e-08 1.760977443677352428e+00
2.800868917201214518e-08 1.761214488664291977e+00
2.801217834120255971e-08 1.761262547813302826e+00
2.801245406779615522e-08 1.761480706625779824e+00
2.801567132832233361e-08 1.761794805207282044e+00
2.801796037674446271e-08 1.761907200119345873e+00
2.801909144433410182e-08 1.761922887656460546e+00
2.802709273781330922e-08 1.762229913806759418e+00
2.803048742111313999e-08 1.762352733875097055e+00
2.803571675769561718e-08 1.762702192704000970e+00
2.803624337496075503e-08 1.763036474018089272e+00
2.803655699233749107e-08 1.763454844723269188e+00
2.803690326618424987e-08 1.763560411407579576e+00
2.803816822924089423e-08 1.763723040603666359e+00
2.803855965763312002e-08 1.764040956632537238e+00
2.804066002715055941e-08 1.764288698171419867e+00
2.804382839261484984e-08 1.764634104973488826e+00
2.804474336707735955e-08 1.764799143101535961e+00
2.804850166849801772e-08 1.765117252480923993e+00
2.805030281498829460e-08 1.765437608885496612e+00
2.805273409471386862e-08 1.765846031574965114e+00
2.805312354241176135e-08 1.766150571975339867e+00
2.805506940914062804e-08 1.766271344861306547e+00
2.805969225444129795e-08 1.766581622633119020e+00
2.806724564638667542e-08 1.766976933051295440e+00
2.806777923964487023e-08 1.767165127473652397e+00
2.806836291827215352e-08 1.767338090312738030e+00
2.806847318577609557e-08 1.767650290538162805e+00
2.807112813622150763e-08 1.767762845222676793e+00
2.807317791305415227e-08 1.768042656631607867e+00
2.807838867401202484e-08 1.768359493454657150e+00
2.809134895267157610e-08 1.768457187622787918e+00
2.809246886853363915e-08 1.768833545917531724e+00
2.809356370055075491e-08 1.768875379186353625e+00
2.809637033081063437e-08 1.769254522124884543e+00
2.809884206115095296e-08 1.769656822736820123e+00
2.809988880608190943e-08 1.769855235774965507e+00
2.810088607709330392e-08 1.770261992162730280e+00
2.811039113017978608e-08 1.770446286881974363e+00
2.811341337690462870e-08 1.770911891619175504e+00
2.811367036975496177e-08 1.771101542561764219e+00
2.811478859112860645e-08 1.771385382890303450e+00
2.811785741826244551e-08 1.771750434753537995e+00
2.811906957907829370e-08 1.771927672532533471e+00
2.811981671849816308e-08 1.772252799615097407e+00
2.812179469367515637e-08 1.772659791937091445e+00
2.812197746462571348e-08 1.772766740962285148e+00
2.812198610093521618e-08 1.773061928540663912e+00
2.812700332863907108e-08 1.773507997619677479e+00
2.813225852017206456e-08 1.773923901964115979e+00
2.813476708659066146e-08 1.774379050614177222e+00
2.813653296058414149e-08 1.774514160773271731e+00
2.813935390430892281e-08 1.774700166707568805e+00
2.814135907099701020e-08 1.775009879445306193e+00
2.814346561539022681e-08 1.775290732561800144e+00
2.814433162081567941e-08 1.775490367197344987e+00
2.814522074940513302e-08 1.775543243091708412e+00
2.814869273596569966e-08 1.775604880663496310e+00
2.814984790482831951e-08 1.775709092796011301e+00
2.815591295774415292e-08 1.775888991947759399e+00
2.816304459796419580e-08 1.776119999547251860e+00
2.816374972649665757e-08 1.776413774193845274e+00
2.816623569533023746e-08 1.776774638838901854e+00
2.816652468713690048e-08 1.777105594804153421e+00
2.816794951087219061e-08 1.777497963363571687e+00
2.816884237832361132e-08 1.777620500833316575e+00
2.816986590824280060e-08 1.778039591600935054e+00
2.817231629858529846e-08 1.778131881501493927e+00
2.817409112058902071e-08 1.778323387539951783e+00
2.817692133524173669e-08 1.778438882815625455e+00
2.817829402649757321e-08 1.778690139582647545e+00
2.818395009293604475e-08 1.778846541486059696e+00
2.818948605694582113e-08 1.778967165563212882e+00
2.818995908264521954e-08 1.779309973641193476e+00
2.819259578418144126e-08 1.779736594506995839e+00
2.819462295955376743e-08 1.780173886891571300e+00
2.820365884934004246e-08 1.780448718270321029e+00
2.820373471988032196e-08 1.780816035698720601e+00
2.821224851436190973e-08 1.781005350013270538e+00
2.821354524980235530e-08 1.781369768750223903e+00
2.821697740575301789e-08 1.781580377864795839e+00
2.821991114596001469e-08 1.781864178460494497e+00
