# Frequency(THz) k_l(Wm-1K-1)
1.604367867112804324e+00 1.073517837786052631e+01
1.604641048438232964e+00 1.073517837786052631e+01
1.605194051659423193e+00 1.076941615621774595e+01
1.606605391590213427e+00 1.076941615621774595e+01
1.606974936567477918e+00 1.076965431392124728e+01
1.607450938806168628e+00 1.077082934696442784e+01
1.607557400341556253e+00 1.078751597182102273e+01
1.607772974472362781e+00 1.078835956683725428e+01
1.608465258202496972e+00 1.078912257380273587e+01
1.609918906785569481e+00 1.078912257380273587e+01
1.611258117844077686e+00 1.079031579535663532e+01
1.612259380207188730e+00 1.080006069686790937e+01
1.615052548962792933e+00 1.080061331856016338e+01
1.616961390242858565e+00 1.080095388379750609e+01
1.617316229240070014e+00 1.080167052386909710e+01
1.617518681646582523e+00 1.083452927037077984e+01
1.617632739898550387e+00 1.083526071114177824e+01
1.617803879195841121e+00 1.083565071280832548e+01
1.618431343634927799e+00 1.085076160279189672e+01
1.619243830509389026e+00 1.086157120973004275e+01
1.620124361332769602e+00 1.086674892865596576e+01
1.622917628806184620e+00 1.086924892448880797e+01
1.623657741633914187e+00 1.087168484123742651e+01
1.624031054351626313e+00 1.088706627050880726e+01
1.624179955251922491e+00 1.089235109496392795e+01
1.624940167435122484e+00 1.090030168112794584e+01
1.627817287100188137e+00 1.090095420068031196e+01
1.632103082998790589e+00 1.092642123348825400e+01
1.632840070389454779e+00 1.092642123348825400e+01
1.632986981071806731e+00 1.092642123348825400e+01
1.634245198188435166e+00 1.093164682687536526e+01
1.634624662379459803e+00 1.094757932198304928e+01
1.635405442005164911e+00 1.097859580473630992e+01
1.636589048920911837e+00 1.099328990446069554e+01
1.636888143283804942e+00 1.101095614025533109e+01
1.638924434030409882e+00 1.102312374790884419e+01
1.639067152697946339e+00 1.102312374790884419e+01
1.645569891575802801e+00 1.103458790481750995e+01
1.645646201418434984e+00 1.103458790481750995e+01
1.645987303649832922e+00 1.103805553987193910e+01
1.646223865937020747e+00 1.104140834012756756e+01
1.646915763809881250e+00 1.105590360967905639e+01
1.646947197825797682e+00 1.106770025632656385e+01
1.647373467410415238e+00 1.106770025632656385e+01
1.647432010564572558e+00 1.106971227780658928e+01
1.647668644369176594e+00 1.107979493886945654e+01
1.649376959762109296e+00 1.108113644554225807e+01
1.650267244888013574e+00 1.108141348804833903e+01
1.650565345378232296e+00 1.108346494807005911e+01
1.650844115223717878e+00 1.109801113959748164e+01
1.650982975616793746e+00 1.109870378352144549e+01
1.651707981489058508e+00 1.111028635564443334e+01
1.652263393063120533e+00 1.114416272418984555e+01
1.654467887100049328e+00 1.116231308937496536e+01
1.655278270094922899e+00 1.116447306140665319e+01
1.656415187897726016e+00 1.116503567079862336e+01
1.657505715172053806e+00 1.117908759159363008e+01
1.657952910350440900e+00 1.118080281707867840e+01
1.658492516836807651e+00 1.119324616634204084e+01
1.660027938926899038e+00 1.122638782390237289e+01
1.660253037409276544e+00 1.126391992423061339e+01
1.661217757405909268e+00 1.126419315697897972e+01
1.661423337425725011e+00 1.127035237341517515e+01
1.661791248316277558e+00 1.127711631040526186e+01
1.662076271516349513e+00 1.127968834708065948e+01
1.662817809917680911e+00 1.128031702127880287e+01
1.662850273151119218e+00 1.128298654609982421e+01
1.663033393883389000e+00 1.128500012456910895e+01
1.663308422829758104e+00 1.129845002797202724e+01
1.663506841712451223e+00 1.130999590080644168e+01
1.663570838338060076e+00 1.132536908084050786e+01
1.667760653708986629e+00 1.133963098365440381e+01
1.668815507184145952e+00 1.137236018810331650e+01
1.669144879405970894e+00 1.138427165150434384e+01
1.669223712695465656e+00 1.139308284447284869e+01
1.670258938058157616e+00 1.139548051321001765e+01
1.671312604231158572e+00 1.139790111933828776e+01
1.671516172453218596e+00 1.140230389570013791e+01
1.672000712464133620e+00 1.140563718391305947e+01
1.674456254805551048e+00 1.142024310109887963e+01
1.675686084216598815e+00 1.144262323526223213e+01
1.676018545088359568e+00 1.144705111720546142e+01
1.676136303205612466e+00 1.148092570302520699e+01
1.676456677176540344e+00 1.148092570302520699e+01
1.678188436913573778e+00 1.149733000479367107e+01
1.678410515739237274e+00 1.150632177940226875e+01
1.678428281765100394e+00 1.151461137779922872e+01
1.679328843163206519e+00 1.151684830486833810e+01
1.679747275889489133e+00 1.151684830486833810e+01
1.681007384124408865e+00 1.152518292471064321e+01
1.681749123276596203e+00 1.153301105577247476e+01
1.683549626737128602e+00 1.154078172808286240e+01
1.685603118988612703e+00 1.154100315781219699e+01
1.685695376714338112e+00 1.155094420182569337e+01
1.686558087107570492e+00 1.156633613974183383e+01
1.688998152515450490e+00 1.156655044963103940e+01
1.689869734783683075e+00 1.157455677912117764e+01
1.692368468492470024e+00 1.158485225839125299e+01
1.692409979196373371e+00 1.159942997889168126e+01
1.692839248453735790e+00 1.160876461445217700e+01
1.694436294435053281e+00 1.170584519599822215e+01
1.694639423422258595e+00 1.172610082967791456e+01
1.695003253431568879e+00 1.173896913278437637e+01
1.695269323689419627e+00 1.175897083384109010e+01
1.696580006267970120e+00 1.175897083384109010e+01
1.697133188956082561e+00 1.185863770351299351e+01
1.698918353708274598e+00 1.187823470368859091e+01
1.699103237867258809e+00 1.188489373724989306e+01
1.699232930379669382e+00 1.189273234008306090e+01
1.699506140974441637e+00 1.190775916958179259e+01
1.699600409336060824e+00 1.190778882892513657e+01
1.700727670101718880e+00 1.190879110947246566e+01
1.701392601993975573e+00 1.191116789379275254e+01
1.702560588226509797e+00 1.194384385672630344e+01
1.702611267222851943e+00 1.194384385672630344e+01
1.703062973832129234e+00 1.195036458396564782e+01
1.704254831450924712e+00 1.195552469052309874e+01
1.704332130860156669e+00 1.196307611296502138e+01
1.704633932785073913e+00 1.207014866234715988e+01
1.705993270310705245e+00 1.207018386306620883e+01
1.706653557829493684e+00 1.207221454356217016e+01
1.706852104533070680e+00 1.208733328700935594e+01
1.707047912003849088e+00 1.208831663254047584e+01
1.708095465157044135e+00 1.209474398942979079e+01
1.709044958135164771e+00 1.212541894248905905e+01
1.709068084714059799e+00 1.212541894248905905e+01
1.711492684112395191e+00 1.212819425169108811e+01
1.712720688914395328e+00 1.236811614658668823e+01
1.713030082657333031e+00 1.238086236601593448e+01
1.714188208932510671e+00 1.239326831067218038e+01
1.714205506828377912e+00 1.239950078852731430e+01
1.715877550644532956e+00 1.239994098587257021e+01
1.716573137015738215e+00 1.241649261223027345e+01
1.716769531851790598e+00 1.244604743789884260e+01
1.717111297899518441e+00 1.293569453089516941e+01
1.717292924361300432e+00 1.294867369738669360e+01
1.717421330538128066e+00 1.295906676903446986e+01
1.718764020998554853e+00 1.296055562398584193e+01
1.720188678491415546e+00 1.297527990928477948e+01
1.720354465640827391e+00 1.297559897759992431e+01
1.722284147010118005e+00 1.297700108425506471e+01
1.723204408383148811e+00 1.298914523615393968e+01
1.723220659543823974e+00 1.298961306681037264e+01
1.724205645531430298e+00 1.299348157823801664e+01
1.725302274288265991e+00 1.301112650772052781e+01
1.727044119396466959e+00 1.301502316974107387e+01
1.728272123515468994e+00 1.301913985574689114e+01
1.728765243872994350e+00 1.302595678138970214e+01
1.728831363661806897e+00 1.302595678138970214e+01
1.730104599418519573e+00 1.302596973939683345e+01
1.730458209535562952e+00 1.302932490664661103e+01
1.730719599062180425e+00 1.303518784831680755e+01
1.731053279180366555e+00 1.303895291531497769e+01
1.732124425086649877e+00 1.306804792818536676e+01
1.733254948848422128e+00 1.307582009979665116e+01
1.733390797171119324e+00 1.309109084669709056e+01
1.733636858420085192e+00 1.312220269952726959e+01
1.737182697923292940e+00 1.313354176931743389e+01
1.737787226628946247e+00 1.313354176931743389e+01
1.738857772910424204e+00 1.313748495334089483e+01
1.739998488934761500e+00 1.315313443236846247e+01
1.740616009674086584e+00 1.316002091990355360e+01
1.740865652097541627e+00 1.316002091990355360e+01
1.741554387927646941e+00 1.317407343553188248e+01
1.741798100791865922e+00 1.318565144402607636e+01
1.742025569540572194e+00 1.318565144402607636e+01
1.742194329789297447e+00 1.333327213378392884e+01
1.744228414470386346e+00 1.333364911249509532e+01
1.745552288276988051e+00 1.333845857855418870e+01
1.745642774828696453e+00 1.336740299951467570e+01
1.745789218479457006e+00 1.336740299951467570e+01
1.747110474944618241e+00 1.337221104841279562e+01
1.747253309565455215e+00 1.337223023396581922e+01
1.747375922387140346e+00 1.337223023396581922e+01
1.751253900643148675e+00 1.337648280847174576e+01
1.752123252447154389e+00 1.337648280847174576e+01
1.752966005151685103e+00 1.338074632701554911e+01
1.753737286924549554e+00 1.338102122808055050e+01
1.754206015156918985e+00 1.338148292970870656e+01
1.754632155525528203e+00 1.339907835954974757e+01
1.756596647798011057e+00 1.340952740770396545e+01
1.756868532643649949e+00 1.342236318700295250e+01
1.757442872383727206e+00 1.373210036123760425e+01
1.758012048183540843e+00 1.373253778499051592e+01
1.758251769919808138e+00 1.373438602032279299e+01
1.758747464349336598e+00 1.373849442771330764e+01
1.759997175065724839e+00 1.375136311027929104e+01
1.760845589532411326e+00 1.375167354378494622e+01
1.761668476939300509e+00 1.375406217128023023e+01
1.762225391329051316e+00 1.377408519344321647e+01
1.763478330587310294e+00 1.377454125787049755e+01
1.765964090256542551e+00 1.380516739773296386e+01
1.766175831467632573e+00 1.381787430247578996e+01
1.767626168857770130e+00 1.381787430247578996e+01
1.767661515239441483e+00 1.381829964046537285e+01
1.768591164846931907e+00 1.397769832705925808e+01
1.770201784432793302e+00 1.398016458383700389e+01
1.772963558702265408e+00 1.400897616771613485e+01
1.776630845272406223e+00 1.400897616771613485e+01
1.779327376150898976e+00 1.401081190416006628e+01
1.779353765033802048e+00 1.401948484716569254e+01
1.779875120399282196e+00 1.401948484716569254e+01
1.780432366125264121e+00 1.402147377908339720e+01
1.780769996844247194e+00 1.402179198068643373e+01
1.781223310030816132e+00 1.402686348491975288e+01
1.781253053171150347e+00 1.403806647352665848e+01
1.781722638510959245e+00 1.404432038993882337e+01
1.781973815539542594e+00 1.405499305982776725e+01
1.783822897186306600e+00 1.406361944188197022e+01
1.784915579602376123e+00 1.406361944188197022e+01
1.784928184177492883e+00 1.406734882223598859e+01
1.785077364076335993e+00 1.407833446656570153e+01
1.785574025474482740e+00 1.407833446656570153e+01
1.786180985720397851e+00 1.407908380141117810e+01
1.787206139296094287e+00 1.409017690168946935e+01
1.787426549743646342e+00 1.409493856609181073e+01
1.787584993158587210e+00 1.409707492661425121e+01
1.788105523587014689e+00 1.409707492661425121e+01
1.788436473706817909e+00 1.411410049143409928e+01
1.789524740923738699e+00 1.412424072160438016e+01
1.790193792683880902e+00 1.413969890698936105e+01
1.790674638818163356e+00 1.415218845049939844e+01
1.790814473386001859e+00 1.415670451562107601e+01
1.792746948755060910e+00 1.415670451562107601e+01
1.792917020342855050e+00 1.416753107738840178e+01
1.793042128068218721e+00 1.416753107738840178e+01
1.794686013700805161e+00 1.418203575352719881e+01
1.795383346544941139e+00 1.418838552694509048e+01
1.795707330274400215e+00 1.418898882314919696e+01
1.796443604344705847e+00 1.420134496322760675e+01
1.796941595813643877e+00 1.420154129564623879e+01
1.797983807629590869e+00 1.420254210731356537e+01
1.798119727414446034e+00 1.420948523469296809e+01
1.799177720426637928e+00 1.421816947712807888e+01
1.799248022864834429e+00 1.421877798894189837e+01
1.799733613259401732e+00 1.421877798894189837e+01
1.799751345302901484e+00 1.423131716101067212e+01
1.800481429611038520e+00 1.424313828936913850e+01
1.800648821625635554e+00 1.424328495185898724e+01
1.800718959877374292e+00 1.424328495185898724e+01
1.800731236334827567e+00 1.425698273191872367e+01
1.800944825131368443e+00 1.425705399971089626e+01
1.801215920565566009e+00 1.425749503200220047e+01
1.801272261204834413e+00 1.425907730983422361e+01
1.801675725472160705e+00 1.425928787831747435e+01
1.802230830189862409e+00 1.426172988089007632e+01
1.802421896908444232e+00 1.426416676562519648e+01
1.802694293395305403e+00 1.426416676562519648e+01
1.802840356014208334e+00 1.427018306797739022e+01
1.802930962039058782e+00 1.428097352117556440e+01
1.804001493109669507e+00 1.430894992010929201e+01
1.804329204092298244e+00 1.431049360227917866e+01
1.804505929474306880e+00 1.431049360227917866e+01
1.805956292564216970e+00 1.431049360227917866e+01
1.806342168464418751e+00 1.431991816913497928e+01
1.806422657306598900e+00 1.444186604421606113e+01
1.806689533168056361e+00 1.445380172390515661e+01
1.807489094067504132e+00 1.445389573926256688e+01
1.807982450346118819e+00 1.446246293822755824e+01
1.808951739652102875e+00 1.446246293822755824e+01
1.809003577526002049e+00 1.446263865758141876e+01
1.809810849740541627e+00 1.447375009303230797e+01
1.809910519479710267e+00 1.447608296142627893e+01
1.812285467891933788e+00 1.449818490912901936e+01
1.812843280591082573e+00 1.449970771271634717e+01
1.814325635568731387e+00 1.451255259529532715e+01
1.814602483755504148e+00 1.452131627644235401e+01
1.815443066887693968e+00 1.454876178117215346e+01
1.815823530803359231e+00 1.456093020437048757e+01
1.816042244450187360e+00 1.457683533226984629e+01
1.816778120301298038e+00 1.457683533226984629e+01
1.816812002965203288e+00 1.458126012571619867e+01
1.817112064367601310e+00 1.459767159052499252e+01
1.818126159811220388e+00 1.460703841908421907e+01
1.818551171665635513e+00 1.485980000023639391e+01
1.819029601798749063e+00 1.486097173726017751e+01
1.819085466373329574e+00 1.487047551320319982e+01
1.821061213316746752e+00 1.487095959508516430e+01
1.821589715079696470e+00 1.487095959508516430e+01
1.822294924554323403e+00 1.487142672698228019e+01
1.823859078776659537e+00 1.488366689569822299e+01
1.825032895727360938e+00 1.488938399915124222e+01
1.827659889385358616e+00 1.489515510128457265e+01
1.827747578154416130e+00 1.489636520505825423e+01
1.828257374505368293e+00 1.490271197853217799e+01
1.828298949204915758e+00 1.491309126855323797e+01
1.828600246198671009e+00 1.491406802252016561e+01
1.828913039272916485e+00 1.491451772407295273e+01
1.829947692100203360e+00 1.492774642491193404e+01
1.830180546250387064e+00 1.492791838886559752e+01
1.831005503577869842e+00 1.493334179416671681e+01
1.831856941986309772e+00 1.494738656251000641e+01
1.832294511344590981e+00 1.495959536138630597e+01
1.832759650785698691e+00 1.496582722555771383e+01
1.832863659286779523e+00 1.498846144186592078e+01
1.833336421132609750e+00 1.498931582725743361e+01
1.835598472176071860e+00 1.498990719753787815e+01
1.836524772212811074e+00 1.499191567992910912e+01
1.838250561705938146e+00 1.499758161990984817e+01
1.838407199010232196e+00 1.500915080867704354e+01
1.839634032929843288e+00 1.500915080867704354e+01
1.840254721324869003e+00 1.503116014504923115e+01
1.841314766437949890e+00 1.503594754183467863e+01
1.841632025983185761e+00 1.504414354315223434e+01
1.843521956329688516e+00 1.504550094010865102e+01
1.844011697005007555e+00 1.505681835688118575e+01
1.845825178404153277e+00 1.508400522318974524e+01
1.847045240870828442e+00 1.508580168426521873e+01
1.847459576494064226e+00 1.509482646171439235e+01
1.848521183045932936e+00 1.509557492560874969e+01
1.848529887763545876e+00 1.509712839410460994e+01
1.849134160397945870e+00 1.510252764795214908e+01
1.849831436411144781e+00 1.510427551853177341e+01
1.850364035625304382e+00 1.511584997008310793e+01
1.851102413916717815e+00 1.512036488954363911e+01
1.851174073072170412e+00 1.512604904608240552e+01
1.851337517836766811e+00 1.514698318882686756e+01
1.851664436877384912e+00 1.516811638291498987e+01
1.851755966500768347e+00 1.517483149756573546e+01
1.852130162723714779e+00 1.517856179147852558e+01
