# Frequency(THz) k_l(Wm-1K-1)
1.595155764920675567e+00 1.084936870199022074e+01
1.595982093042261019e+00 1.087855922496864736e+01
1.597281660927192481e+00 1.088099600545744039e+01
1.597953023776444104e+00 1.088183699844867824e+01
1.598055439076853323e+00 1.088419301894981750e+01
1.598365508981443917e+00 1.089994423967701564e+01
1.598542795755560908e+00 1.090850444429185018e+01
1.598569333026768291e+00 1.091101732656652956e+01
1.598608037383215441e+00 1.091588070595525650e+01
1.600962070742870891e+00 1.092215305909194178e+01
1.601494837711178842e+00 1.092440502431234073e+01
1.601966777200719338e+00 1.092915227579175941e+01
1.602785356699576003e+00 1.093457005931061410e+01
1.604367867112804324e+00 1.094972310490583389e+01
1.604641048438232964e+00 1.096245677970167876e+01
1.605194051659423193e+00 1.096252876492118133e+01
1.606605391590213427e+00 1.098005277279268199e+01
1.606974936567477918e+00 1.099822003740023213e+01
1.607450938806168628e+00 1.101178850214808236e+01
1.607557400341556253e+00 1.101759821288965391e+01
1.607772974472362781e+00 1.102626564536094200e+01
1.608465258202496972e+00 1.103032727351630449e+01
1.609918906785569481e+00 1.103406011437442658e+01
1.611258117844077686e+00 1.103589866899935856e+01
1.612259380207188730e+00 1.106511164821414361e+01
1.615052548962792933e+00 1.108190741694990855e+01
1.616961390242858565e+00 1.111611852687761548e+01
1.617316229240070014e+00 1.112533532830453709e+01
1.617518681646582523e+00 1.112864366436840413e+01
1.617632739898550387e+00 1.113372447894210104e+01
1.617803879195841121e+00 1.115885194756693188e+01
1.618431343634927799e+00 1.116228758719873326e+01
1.619243830509389026e+00 1.116228758719873326e+01
1.620124361332769602e+00 1.117161351719584061e+01
1.622917628806184620e+00 1.117161351719584061e+01
1.623657741633914187e+00 1.119932575048376933e+01
1.624031054351626313e+00 1.120050811176555250e+01
1.624179955251922491e+00 1.120298851995932843e+01
1.624940167435122484e+00 1.120298851995932843e+01
1.627817287100188137e+00 1.121018662317895043e+01
1.632103082998790589e+00 1.122616157629019185e+01
1.632840070389454779e+00 1.122616157629019185e+01
1.632986981071806731e+00 1.124144584538670699e+01
1.634245198188435166e+00 1.125259113095943775e+01
1.634624662379459803e+00 1.125736515065967325e+01
1.635405442005164911e+00 1.126316552056687748e+01
1.636589048920911837e+00 1.127016636305500619e+01
1.636888143283804942e+00 1.127016636305500619e+01
1.638924434030409882e+00 1.127479143835773812e+01
1.639067152697946339e+00 1.127945521411536589e+01
1.645569891575802801e+00 1.128495178502388185e+01
1.645646201418434984e+00 1.129326805637175291e+01
1.645987303649832922e+00 1.129326805637175291e+01
1.646223865937020747e+00 1.129326805637175291e+01
1.646915763809881250e+00 1.129688560406296460e+01
1.646947197825797682e+00 1.130166868746983333e+01
1.647373467410415238e+00 1.131726444484831973e+01
1.647432010564572558e+00 1.131903083520290387e+01
1.647668644369176594e+00 1.134652956310126193e+01
1.649376959762109296e+00 1.136340068532127390e+01
1.650267244888013574e+00 1.136340068532127390e+01
1.650565345378232296e+00 1.137002132304413671e+01
1.650844115223717878e+00 1.137437959987233960e+01
1.650982975616793746e+00 1.140418543701144571e+01
1.651707981489058508e+00 1.140568111031408982e+01
1.652263393063120533e+00 1.140599303384417595e+01
1.654467887100049328e+00 1.140599303384417595e+01
1.655278270094922899e+00 1.143734705661697326e+01
1.656415187897726016e+00 1.144659435977543183e+01
1.657505715172053806e+00 1.144800379266953883e+01
1.657952910350440900e+00 1.147149821132948411e+01
1.658492516836807651e+00 1.149130748553779569e+01
1.660027938926899038e+00 1.149308949809291924e+01
1.660253037409276544e+00 1.179616934742300138e+01
1.661217757405909268e+00 1.181183204205382076e+01
1.661423337425725011e+00 1.182273355354770672e+01
1.661791248316277558e+00 1.182273355354770672e+01
1.662076271516349513e+00 1.182786558100221441e+01
1.662817809917680911e+00 1.185859280463358090e+01
1.662850273151119218e+00 1.186511583755335053e+01
1.663033393883389000e+00 1.188064111911464060e+01
1.663308422829758104e+00 1.188113689028879350e+01
1.663506841712451223e+00 1.188790424890751574e+01
1.663570838338060076e+00 1.190374937681520429e+01
1.667760653708986629e+00 1.190958444762382307e+01
1.668815507184145952e+00 1.191391613639723168e+01
1.669144879405970894e+00 1.192918385336648157e+01
1.669223712695465656e+00 1.192985850387882785e+01
1.670258938058157616e+00 1.193807122224314909e+01
1.671312604231158572e+00 1.194306113358416432e+01
1.671516172453218596e+00 1.195441100638201881e+01
1.672000712464133620e+00 1.195441100638201881e+01
1.674456254805551048e+00 1.196736167573213905e+01
1.675686084216598815e+00 1.198229662828784825e+01
1.676018545088359568e+00 1.198341362718400127e+01
1.676136303205612466e+00 1.198343946886948430e+01
1.676456677176540344e+00 1.199433267410236681e+01
1.678188436913573778e+00 1.200080053778831868e+01
1.678410515739237274e+00 1.202089465270664626e+01
1.678428281765100394e+00 1.203415968161625571e+01
1.679328843163206519e+00 1.204081173445055875e+01
1.679747275889489133e+00 1.204092024477480294e+01
1.681007384124408865e+00 1.204832892996210170e+01
1.681749123276596203e+00 1.205415364354672825e+01
1.683549626737128602e+00 1.206010536462897598e+01
1.685603118988612703e+00 1.208143848276793975e+01
1.685695376714338112e+00 1.208530420022786878e+01
1.686558087107570492e+00 1.208780703702914927e+01
1.688998152515450490e+00 1.208803430731549788e+01
1.689869734783683075e+00 1.210309792917708549e+01
1.692368468492470024e+00 1.210999730325174362e+01
1.692409979196373371e+00 1.211100627018386255e+01
1.692839248453735790e+00 1.213437201326630621e+01
1.694436294435053281e+00 1.216465966278697586e+01
1.694639423422258595e+00 1.216657080962259307e+01
1.695003253431568879e+00 1.216706251534271566e+01
1.695269323689419627e+00 1.217701579391552258e+01
1.696580006267970120e+00 1.218124381739564122e+01
1.697133188956082561e+00 1.231162781726145816e+01
1.698918353708274598e+00 1.233376715845837701e+01
1.699103237867258809e+00 1.233478072694026118e+01
1.699232930379669382e+00 1.233971342071608568e+01
1.699506140974441637e+00 1.234358488064439285e+01
1.699600409336060824e+00 1.235159168634599069e+01
1.700727670101718880e+00 1.235159168634599069e+01
1.701392601993975573e+00 1.237941637603741718e+01
1.702560588226509797e+00 1.238323968108283779e+01
1.702611267222851943e+00 1.238555200796525568e+01
1.703062973832129234e+00 1.238555200796525568e+01
1.704254831450924712e+00 1.238555200796525568e+01
1.704332130860156669e+00 1.240840014037786787e+01
1.704633932785073913e+00 1.270731829230938281e+01
1.705993270310705245e+00 1.271167161058810713e+01
1.706653557829493684e+00 1.272043682308857626e+01
1.706852104533070680e+00 1.272923742420797133e+01
1.707047912003849088e+00 1.274343720688920101e+01
1.708095465157044135e+00 1.274343720688920101e+01
1.709044958135164771e+00 1.274929320589991377e+01
1.709068084714059799e+00 1.276229488351975228e+01
1.711492684112395191e+00 1.279060928485536586e+01
1.712720688914395328e+00 1.279060928485536586e+01
1.713030082657333031e+00 1.279239346671940503e+01
1.714188208932510671e+00 1.279906818681996050e+01
1.714205506828377912e+00 1.279906818681996050e+01
1.715877550644532956e+00 1.280610673212121142e+01
1.716573137015738215e+00 1.280610673212121142e+01
1.716769531851790598e+00 1.280729426988227715e+01
1.717111297899518441e+00 1.280737842612602861e+01
1.717292924361300432e+00 1.281625173300882459e+01
1.717421330538128066e+00 1.282614454999345632e+01
1.718764020998554853e+00 1.284531463611429913e+01
1.720188678491415546e+00 1.284602236967534239e+01
1.720354465640827391e+00 1.287210084095503149e+01
1.722284147010118005e+00 1.287240767442043143e+01
1.723204408383148811e+00 1.287548837298674798e+01
1.723220659543823974e+00 1.287924437795767219e+01
1.724205645531430298e+00 1.288031608632008762e+01
1.725302274288265991e+00 1.289945316914090334e+01
1.727044119396466959e+00 1.290629441193967430e+01
1.728272123515468994e+00 1.292593629098373498e+01
1.728765243872994350e+00 1.292593629098373498e+01
1.728831363661806897e+00 1.293199731359294447e+01
1.730104599418519573e+00 1.294321984372349732e+01
1.730458209535562952e+00 1.294321984372349732e+01
1.730719599062180425e+00 1.296771088241751535e+01
1.731053279180366555e+00 1.298075232770387366e+01
1.732124425086649877e+00 1.298097765271198156e+01
1.733254948848422128e+00 1.298097765271198156e+01
1.733390797171119324e+00 1.300158072259395858e+01
1.733636858420085192e+00 1.300729260117786090e+01
1.737182697923292940e+00 1.301270922580202161e+01
1.737787226628946247e+00 1.301480318124815660e+01
1.738857772910424204e+00 1.302835988772610065e+01
1.739998488934761500e+00 1.303986024461642756e+01
1.740616009674086584e+00 1.304917276874232357e+01
1.740865652097541627e+00 1.305061716371193903e+01
1.741554387927646941e+00 1.305724601918928585e+01
1.741798100791865922e+00 1.305870978328815468e+01
1.742025569540572194e+00 1.305978862983985955e+01
1.742194329789297447e+00 1.305978862983985955e+01
1.744228414470386346e+00 1.306993971104941998e+01
1.745552288276988051e+00 1.307458922414632241e+01
1.745642774828696453e+00 1.307838114163437204e+01
1.745789218479457006e+00 1.307942762016384997e+01
1.747110474944618241e+00 1.308491748997448134e+01
1.747253309565455215e+00 1.308719446621409510e+01
1.747375922387140346e+00 1.309054921284518258e+01
1.751253900643148675e+00 1.309749324219156641e+01
1.752123252447154389e+00 1.310379267687729765e+01
1.752966005151685103e+00 1.310847580074413976e+01
1.753737286924549554e+00 1.311196402388694437e+01
1.754206015156918985e+00 1.311614127738022617e+01
1.754632155525528203e+00 1.313501774056203786e+01
1.756596647798011057e+00 1.313501774056203786e+01
1.756868532643649949e+00 1.313564514385640081e+01
1.757442872383727206e+00 1.314505945609417736e+01
1.758012048183540843e+00 1.314712556493725160e+01
1.758251769919808138e+00 1.317275080685526589e+01
1.758747464349336598e+00 1.317884592711513569e+01
1.759997175065724839e+00 1.318052656080143770e+01
1.760845589532411326e+00 1.318658089058054728e+01
1.761668476939300509e+00 1.319185138404491830e+01
1.762225391329051316e+00 1.320476253807277267e+01
1.763478330587310294e+00 1.320671894290576631e+01
1.765964090256542551e+00 1.321241779219941748e+01
1.766175831467632573e+00 1.321673054003436576e+01
1.767626168857770130e+00 1.322614274089957220e+01
1.767661515239441483e+00 1.323852885242823874e+01
1.768591164846931907e+00 1.325685162528715999e+01
1.770201784432793302e+00 1.325958608510679859e+01
1.772963558702265408e+00 1.325963782403310454e+01
1.776630845272406223e+00 1.326115153298392713e+01
1.779327376150898976e+00 1.326115153298392713e+01
1.779353765033802048e+00 1.326796262838487728e+01
1.779875120399282196e+00 1.327251324467481020e+01
1.780432366125264121e+00 1.328562412838632234e+01
1.780769996844247194e+00 1.330416901305087762e+01
1.781223310030816132e+00 1.332970858571851736e+01
1.781253053171150347e+00 1.333349011847048438e+01
1.781722638510959245e+00 1.333349011847048438e+01
1.781973815539542594e+00 1.333670494441991217e+01
1.783822897186306600e+00 1.333763064719627423e+01
1.784915579602376123e+00 1.334105791523909623e+01
1.784928184177492883e+00 1.334885226048730189e+01
1.785077364076335993e+00 1.335315647197735345e+01
1.785574025474482740e+00 1.335315647197735345e+01
1.786180985720397851e+00 1.335906083144929113e+01
1.787206139296094287e+00 1.336309874479326254e+01
1.787426549743646342e+00 1.337721758362858715e+01
1.787584993158587210e+00 1.338513109706542892e+01
1.788105523587014689e+00 1.339909231901490649e+01
1.788436473706817909e+00 1.341639111046387178e+01
1.789524740923738699e+00 1.341991220571356180e+01
1.790193792683880902e+00 1.342415683839498719e+01
1.790674638818163356e+00 1.342778384981108353e+01
1.790814473386001859e+00 1.342821805508765465e+01
1.792746948755060910e+00 1.343900408193299434e+01
1.792917020342855050e+00 1.344030755138738975e+01
1.793042128068218721e+00 1.344030755138738975e+01
1.794686013700805161e+00 1.344221762323391367e+01
1.795383346544941139e+00 1.346587928781117860e+01
1.795707330274400215e+00 1.346912812393401637e+01
1.796443604344705847e+00 1.347186686864472094e+01
1.796941595813643877e+00 1.349872617244401596e+01
1.797983807629590869e+00 1.350263162003571438e+01
1.798119727414446034e+00 1.350263162003571438e+01
1.799177720426637928e+00 1.350372335638500942e+01
1.799248022864834429e+00 1.351189095548533814e+01
1.799733613259401732e+00 1.355977337552638495e+01
1.799751345302901484e+00 1.356314913551833534e+01
1.800481429611038520e+00 1.357902058053441152e+01
1.800648821625635554e+00 1.360020846643083026e+01
1.800718959877374292e+00 1.360790291911093242e+01
1.800731236334827567e+00 1.361181553745877792e+01
1.800944825131368443e+00 1.361181553745877792e+01
1.801215920565566009e+00 1.361841671221928429e+01
1.801272261204834413e+00 1.362258945979032454e+01
1.801675725472160705e+00 1.362258945979032454e+01
1.802230830189862409e+00 1.362258945979032454e+01
1.802421896908444232e+00 1.362258945979032454e+01
1.802694293395305403e+00 1.363494074006496248e+01
1.802840356014208334e+00 1.364373340055872141e+01
1.802930962039058782e+00 1.364912829808870143e+01
1.804001493109669507e+00 1.365495016439254172e+01
1.804329204092298244e+00 1.365667129179745132e+01
1.804505929474306880e+00 1.365895604489380588e+01
1.805956292564216970e+00 1.366267919116993568e+01
1.806342168464418751e+00 1.367941797723904074e+01
1.806422657306598900e+00 1.367941797723904074e+01
1.806689533168056361e+00 1.368049884218291368e+01
1.807489094067504132e+00 1.370512780229546479e+01
1.807982450346118819e+00 1.371061569922618517e+01
1.808951739652102875e+00 1.380851336968038190e+01
1.809003577526002049e+00 1.382232727030962671e+01
1.809810849740541627e+00 1.383442923451520024e+01
1.809910519479710267e+00 1.383573642878794274e+01
1.812285467891933788e+00 1.383783993297463155e+01
1.812843280591082573e+00 1.384922644879331699e+01
1.814325635568731387e+00 1.386138615227392279e+01
1.814602483755504148e+00 1.387373985145392297e+01
1.815443066887693968e+00 1.388179310226074392e+01
1.815823530803359231e+00 1.388633648881715033e+01
1.816042244450187360e+00 1.388771026296591948e+01
1.816778120301298038e+00 1.389977599407814246e+01
1.816812002965203288e+00 1.389977599407814246e+01
1.817112064367601310e+00 1.390537572017002788e+01
1.818126159811220388e+00 1.390572277055163397e+01
1.818551171665635513e+00 1.396180266055076302e+01
1.819029601798749063e+00 1.397877867300008248e+01
1.819085466373329574e+00 1.399945800887958214e+01
1.821061213316746752e+00 1.400402128023534054e+01
1.821589715079696470e+00 1.400432159248607533e+01
1.822294924554323403e+00 1.401161353343012195e+01
1.823859078776659537e+00 1.402161615581539422e+01
1.825032895727360938e+00 1.402238933180762359e+01
1.827659889385358616e+00 1.402815415829620882e+01
1.827747578154416130e+00 1.405286932230714569e+01
1.828257374505368293e+00 1.406828327479818341e+01
1.828298949204915758e+00 1.407362236846683423e+01
1.828600246198671009e+00 1.409416874499804706e+01
1.828913039272916485e+00 1.409416874499804706e+01
1.829947692100203360e+00 1.409416874499804706e+01
1.830180546250387064e+00 1.409487475605599371e+01
1.831005503577869842e+00 1.411630542945452582e+01
1.831856941986309772e+00 1.413084432203757501e+01
1.832294511344590981e+00 1.413583562930940474e+01
1.832759650785698691e+00 1.414605976146965816e+01
1.832863659286779523e+00 1.414624474619935413e+01
1.833336421132609750e+00 1.416829975682279397e+01
1.835598472176071860e+00 1.419199624656075365e+01
1.836524772212811074e+00 1.419927901717995411e+01
1.838250561705938146e+00 1.421049170481135526e+01
1.838407199010232196e+00 1.421227782712903931e+01
1.839634032929843288e+00 1.422492409538226887e+01
1.840254721324869003e+00 1.423009434693489617e+01
1.841314766437949890e+00 1.423009434693489617e+01
1.841632025983185761e+00 1.424758873787075331e+01
1.843521956329688516e+00 1.425587709899189193e+01
1.844011697005007555e+00 1.425662322518409653e+01
1.845825178404153277e+00 1.426469851007235867e+01
1.847045240870828442e+00 1.426783667660024690e+01
1.847459576494064226e+00 1.426818244626247179e+01
1.848521183045932936e+00 1.426818244626247179e+01
1.848529887763545876e+00 1.427430226530298718e+01
1.849134160397945870e+00 1.427430226530298718e+01
1.849831436411144781e+00 1.428124884404654438e+01
1.850364035625304382e+00 1.428411376963752843e+01
1.851102413916717815e+00 1.428480961211213440e+01
1.851174073072170412e+00 1.428832144738315613e+01
1.851337517836766811e+00 1.428876802755368303e+01
1.851664436877384912e+00 1.429750675561983719e+01
1.851755966500768347e+00 1.430066898256873031e+01
1.852130162723714779e+00 1.430066898256873031e+01
