# mfp(m) k_l(Wm-1K-1)
8.064341355119710884e-17 7.558964567243084410e-19
8.070076648121516330e-17 7.594707330344638721e-19
8.074794397409385575e-17 7.602076144658124754e-19
8.103209812109462003e-17 7.612394255543341515e-19
8.130429220229100742e-17 7.632957792195018848e-19
8.154220118928979502e-17 7.684458757731192523e-19
8.158272206064705136e-17 7.743552489494243625e-19
8.234027984925890834e-17 7.839899968882265493e-19
8.251654014746357064e-17 7.896944469583125849e-19
8.255747925551676290e-17 7.929157772634456593e-19
8.261463816331621018e-17 7.971446815010128029e-19
8.281662195461454151e-17 8.039553715772941569e-19
8.292058228972033047e-17 8.168720873899344833e-19
8.337323360387429897e-17 8.255258548327049379e-19
8.376671919554045733e-17 8.328211271048193700e-19
8.444450102732878756e-17 8.363686121979735348e-19
8.460168996433451432e-17 8.374705928674039209e-19
8.468801692898879102e-17 8.402394704008859689e-19
8.470825940786946017e-17 8.456547332519499763e-19
8.486266576260521153e-17 8.520706156957139628e-19
8.499509237540039054e-17 8.576217525652746860e-19
8.499860683684101574e-17 8.654490910241726042e-19
8.504368055006246679e-17 8.661056660142332641e-19
8.533986624545501164e-17 8.683462761854902828e-19
8.606373781309808446e-17 8.693949887010428979e-19
8.624399438830052059e-17 8.712200892038475636e-19
8.633494226507418994e-17 8.814428577372124140e-19
8.638727970688970189e-17 8.830280573558772433e-19
8.661953111057466614e-17 8.909232099013558852e-19
8.662829438681511587e-17 8.986690111509454423e-19
8.684274723935611222e-17 9.002461036402710069e-19
8.720965773833642883e-17 9.081998124778615360e-19
8.757600192212566568e-17 9.256039827345336689e-19
8.763381769990971289e-17 9.308245310306048999e-19
8.766864496761493033e-17 9.345105473316444844e-19
8.767418557182314618e-17 9.422154822127417985e-19
8.780778637411781702e-17 9.431203605099739800e-19
8.789540892401595789e-17 9.459687961932899469e-19
8.793366691219626978e-17 9.516268503174574593e-19
8.802605373236815083e-17 9.532595642104537868e-19
8.825205607861777809e-17 9.600786105157653976e-19
8.829368805067490850e-17 9.639108140313725231e-19
8.833873954591003268e-17 9.659106848900601282e-19
8.861564080770581299e-17 9.716315444300233431e-19
8.883357130879261136e-17 9.736000465455497645e-19
8.936442104808474466e-17 9.761633315582353940e-19
8.936539694315166690e-17 9.778764691382196097e-19
8.937411017125986378e-17 9.827984514306218111e-19
8.949450736457881485e-17 9.974808635628378541e-19
8.952791480988576975e-17 1.001873310516954166e-18
8.961749267476342912e-17 1.004551835071731549e-18
8.967009293216200869e-17 1.005644307107062683e-18
8.983704211623428019e-17 1.007732924787943931e-18
8.993759947257611729e-17 1.010328121405304212e-18
8.994956794252291765e-17 1.014223161352968897e-18
8.996877546426565528e-17 1.018119298598103705e-18
9.019770561553591029e-17 1.026530330152350703e-18
9.029324980892175702e-17 1.032448457364466629e-18
9.049262344249959154e-17 1.047538354642586105e-18
9.058641283207682954e-17 1.051628876247778055e-18
9.063398620977981843e-17 1.056082420993855845e-18
9.069903047113866012e-17 1.064312848778166505e-18
9.071653491887534963e-17 1.079592654486663409e-18
9.088666329577204721e-17 1.083542881400292104e-18
9.091107835934756016e-17 1.089730672463157331e-18
9.166322011680617229e-17 1.097346895392902931e-18
9.172692614555999287e-17 1.105856138621617806e-18
9.189333350884956400e-17 1.105991823025517971e-18
9.203218418548718910e-17 1.113894333283656898e-18
9.208436048840924031e-17 1.117930405928077029e-18
9.219467479979562846e-17 1.134664451633521394e-18
9.235804754002338062e-17 1.142885827818956742e-18
9.239927293368946202e-17 1.146896013440120862e-18
9.249666458757635314e-17 1.149495697718214312e-18
9.278934645788028745e-17 1.149779069513320455e-18
9.286247756916322394e-17 1.155125249599364124e-18
9.286640401627559819e-17 1.161310118907327364e-18
9.319570151004882394e-17 1.167546256297558556e-18
9.327652025293776681e-17 1.171259975554956185e-18
9.340304702861206667e-17 1.175084263796570175e-18
9.342689560041664224e-17 1.182512614683000774e-18
9.355584812310979690e-17 1.186862741157276300e-18
9.377530552079480193e-17 1.193638506067525993e-18
9.403826840525945135e-17 1.208852878517676056e-18
9.412739412973978096e-17 1.218002651900157503e-18
9.413530863735658546e-17 1.219908657280214995e-18
9.415887583370269615e-17 1.221827647389863628e-18
9.422203321923783839e-17 1.224522557177486886e-18
9.440409002616508033e-17 1.234574936797258369e-18
9.457987693125325014e-17 1.240892064261550093e-18
9.469576793436477414e-17 1.245352910893393271e-18
9.498545792134023181e-17 1.249516182248801273e-18
9.515256122726338721e-17 1.257643338225853533e-18
9.522679302006109453e-17 1.264659029984901416e-18
9.529057660205899400e-17 1.267753680940853537e-18
9.529440713095674204e-17 1.268537661869941376e-18
9.541269079135706090e-17 1.277087969655382918e-18
9.620705680237004661e-17 1.285315793781003922e-18
9.692614277802162230e-17 1.292395723667201784e-18
9.704856536480975486e-17 1.307060316003117869e-18
9.706771233078243109e-17 1.315945354857280016e-18
9.731311909122273673e-17 1.319886486417901810e-18
9.746986528767267010e-17 1.328037356350488143e-18
9.778056665778567536e-17 1.331929845654962188e-18
9.808364264684025083e-17 1.334784665224110590e-18
9.812834127334405269e-17 1.341602000407868664e-18
9.866436749178242349e-17 1.342684414753107569e-18
9.876770076946488194e-17 1.344472890237449469e-18
9.926066887087943689e-17 1.351247481918100784e-18
9.933937029052007260e-17 1.361143571546887624e-18
9.934464204498784547e-17 1.365806031707189265e-18
9.936850049551119339e-17 1.373967834113289645e-18
9.941545868044799568e-17 1.383294218785320659e-18
9.953224293964070237e-17 1.392321656290920397e-18
9.961052270748833759e-17 1.399614655286177093e-18
9.986732939705440260e-17 1.404578215024318389e-18
1.000279676989684982e-16 1.408001284041319352e-18
1.002198415557310271e-16 1.415870945109574299e-18
1.006515518523000075e-16 1.419160851450719686e-18
1.007295651313584470e-16 1.420436176567647336e-18
1.008406279253996779e-16 1.427018889436379539e-18
1.009961615850999678e-16 1.437107455881050518e-18
1.010649062970806497e-16 1.441859289989606140e-18
1.011294268163321513e-16 1.443880405282307506e-18
1.015506217904051128e-16 1.453584270952034802e-18
1.015973226793252692e-16 1.455123836637532170e-18
1.017782289529269220e-16 1.463518903737992643e-18
1.018024194986561713e-16 1.464928375088242274e-18
1.018121369379365128e-16 1.468769627366490112e-18
1.018801877465819264e-16 1.478448035819077805e-18
1.019426797007768831e-16 1.486328563633051125e-18
1.021169759527141666e-16 1.505577853991509468e-18
1.021577427433414195e-16 1.508790808915873043e-18
1.024040719737371258e-16 1.515909878504116437e-18
1.024733149163840339e-16 1.519675874115224434e-18
1.026781272782973020e-16 1.529149544227594426e-18
1.030692004821886153e-16 1.535223729203613638e-18
1.034739307526511449e-16 1.540291741269568686e-18
1.035212392773104016e-16 1.547908696919880859e-18
1.037862817176514473e-16 1.551838108115610000e-18
1.038471454665732222e-16 1.554101644421045447e-18
1.038762029559295604e-16 1.558361031081235507e-18
1.039831448327655963e-16 1.571582894137944731e-18
1.042160202474389774e-16 1.577056306550822737e-18
1.043052923364994413e-16 1.577228653800280951e-18
1.047569071222094489e-16 1.587910013701421509e-18
1.048745759057042519e-16 1.589688635642265236e-18
1.055685319652341142e-16 1.593681900145392629e-18
1.056210235096994754e-16 1.602493507624682540e-18
1.056272621204843581e-16 1.603907234137720232e-18
1.059385640171655950e-16 1.612958033510700416e-18
1.060713771377542730e-16 1.622637581173627995e-18
1.061173104324112484e-16 1.631482748587763999e-18
1.066630006740919789e-16 1.639196639837708091e-18
1.067048115067675537e-16 1.643183879363134607e-18
1.071633291125376366e-16 1.651508807441185494e-18
1.075581957962782399e-16 1.655199641368225002e-18
1.076195753909052689e-16 1.664160953782612624e-18
1.078391976871849852e-16 1.682826977295927682e-18
1.078988749400643758e-16 1.688130533729023386e-18
1.085844142623642709e-16 1.692300004572250557e-18
1.088897571726122839e-16 1.702407202134856364e-18
1.090549754550662793e-16 1.704318578940425894e-18
1.092894807873829540e-16 1.706708567328932968e-18
1.097062326924718424e-16 1.708916630294416069e-18
1.097182975922468890e-16 1.712356279005539200e-18
1.100939707972116687e-16 1.716402938032748798e-18
1.101333253342259760e-16 1.721658455778537748e-18
1.103010586488460122e-16 1.723946683479213870e-18
1.106637944143597857e-16 1.729450090536163506e-18
1.109158603823764526e-16 1.739121827476763193e-18
1.111335655347010814e-16 1.746588478525726509e-18
1.113700096178623880e-16 1.750961295595682122e-18
1.116202509605356817e-16 1.756169292328662565e-18
1.118389915071416792e-16 1.763939975161177151e-18
1.118849376922492031e-16 1.765901927502712300e-18
1.123168835987502076e-16 1.772711057414350778e-18
1.126079375436457966e-16 1.781979569725052899e-18
1.128758421046706219e-16 1.784392673265989427e-18
1.129229736885091807e-16 1.792036136997540976e-18
1.129399809550774930e-16 1.812970439276348733e-18
1.130921186923303657e-16 1.814285800861886281e-18
1.135899601199719585e-16 1.823091568246262290e-18
1.137854419579067946e-16 1.834168402169846442e-18
1.143675204142512982e-16 1.843109307807963976e-18
1.152097706901477272e-16 1.852155412377557499e-18
1.156876058809839828e-16 1.873371277454043688e-18
1.160227831718887599e-16 1.875893808266247662e-18
1.164621613600063855e-16 1.883112090833771359e-18
1.166555209449641272e-16 1.894554291574631695e-18
1.168579079278402865e-16 1.898785197931852381e-18
1.169017025647821702e-16 1.919086126954990006e-18
1.171713400885129735e-16 1.923337768403644271e-18
1.172998562871945493e-16 1.928688574047084282e-18
1.175193577948174135e-16 1.967180066860694456e-18
1.175608931064042738e-16 1.969659250828956709e-18
1.178328923890716916e-16 1.974159488429134604e-18
1.181453055250323059e-16 1.976704796229553264e-18
1.181657421656327587e-16 1.983474782002068050e-18
1.186492447465649773e-16 1.991926850501279734e-18
1.187484508847266497e-16 2.001398914904958727e-18
1.189380602378791523e-16 2.010254288891240137e-18
1.190200488276222371e-16 2.015245167191900415e-18
1.198230640431686756e-16 2.024621574729140120e-18
1.204255087115746953e-16 2.027067663752105949e-18
1.207338276844782709e-16 2.037439017210131425e-18
1.222656784737485549e-16 2.049291875218325602e-18
1.232611503353488583e-16 2.054205198677727125e-18
1.235481331910842307e-16 2.063742517618639493e-18
1.236505712698976046e-16 2.066352130805814915e-18
1.236823723300666277e-16 2.073341294173253488e-18
1.238894161291268954e-16 2.075617357689845416e-18
1.239173420685103760e-16 2.084391185666549962e-18
1.239905041533515102e-16 2.088393342432600478e-18
1.241725786676705645e-16 2.095524550416196095e-18
1.243018720466876396e-16 2.101374710221226097e-18
1.244198054497252573e-16 2.108106601484158120e-18
1.245116645151469053e-16 2.121485145264538172e-18
1.251478609713167048e-16 2.145673714166200398e-18
1.256945349826244257e-16 2.148294320729083561e-18
1.258736445591973912e-16 2.154808284062602223e-18
1.260857751502273578e-16 2.159033784226096551e-18
1.262154272988816061e-16 2.175849332974845804e-18
1.266243989580744108e-16 2.184855740946621890e-18
1.268684972911312796e-16 2.191988085455228841e-18
1.270958617462286040e-16 2.202708336873637729e-18
1.271096839904459540e-16 2.206329390055932754e-18
1.273718576253110210e-16 2.206684832235738857e-18
1.274858870884947791e-16 2.213311563943314858e-18
1.275630203394114421e-16 2.234629681263451426e-18
1.288197049041558846e-16 2.238299214943901372e-18
1.288914846144848725e-16 2.242545842549616127e-18
1.293365201328105835e-16 2.246807644923264747e-18
1.295702289247175901e-16 2.261019493057828610e-18
1.296881915906451996e-16 2.270950716876381418e-18
1.298811994721514334e-16 2.276795329234101151e-18
1.300808899418520993e-16 2.281287557866522967e-18
1.305701283986167957e-16 2.288560989849691362e-18
1.306351419448493938e-16 2.290911815053863214e-18
1.306913621471752655e-16 2.296918545065396664e-18
1.311222812414436026e-16 2.299707963955074897e-18
1.315315062814136388e-16 2.305164739415584125e-18
1.315652159918306350e-16 2.312786334696389189e-18
1.316277049168889925e-16 2.323655420008169895e-18
1.317582314105820229e-16 2.330565810683479418e-18
1.318049410500734733e-16 2.347472564096430331e-18
1.318618327210519920e-16 2.356673350694152854e-18
1.319280951468437743e-16 2.360801192904499818e-18
1.323554789562216716e-16 2.370017783781246008e-18
1.326590751665018529e-16 2.370912874980036877e-18
1.326999795872536471e-16 2.376334166874296006e-18
1.328241625115142598e-16 2.382009206516619714e-18
1.328325065023391730e-16 2.386630455234543543e-18
1.328972961046310727e-16 2.404377489683972628e-18
1.331678075168892436e-16 2.406773662657942149e-18
1.334215519166257231e-16 2.409377598360910645e-18
1.334671952207283986e-16 2.418006384557568257e-18
1.335296077336262295e-16 2.428958885119502094e-18
1.338970224601465352e-16 2.430597888437536076e-18
1.341439176591598674e-16 2.432782153837904252e-18
1.344124215841418386e-16 2.444487105741876817e-18
1.347179217284090865e-16 2.456152883311615458e-18
1.347912121184218870e-16 2.464699854170172029e-18
1.352863815427984070e-16 2.475389301574896473e-18
1.353634242346312436e-16 2.488889236543895864e-18
1.358901247329003774e-16 2.495890567313546842e-18
1.359465957086818884e-16 2.498412500622330166e-18
1.371194009098732598e-16 2.511429995968009395e-18
1.376472090486915942e-16 2.521121267821012304e-18
1.377116769542712441e-16 2.527193015237743048e-18
1.384911906813000076e-16 2.538900322334891038e-18
1.384929642996679910e-16 2.551722239192490802e-18
1.386383675458428703e-16 2.566806754975015496e-18
1.386627974960117738e-16 2.570319796373399103e-18
1.386905681775862200e-16 2.582664818246497781e-18
1.390055022208317506e-16 2.590216839512096030e-18
1.394047718192176840e-16 2.598860102202825133e-18
1.396362315271859761e-16 2.607289869165633392e-18
1.401928585162198571e-16 2.616174548830942356e-18
1.404610479771131111e-16 2.619470574345788448e-18
1.407863995359606321e-16 2.627894076219250645e-18
1.410593973161918380e-16 2.628505244004560876e-18
1.411359349392298576e-16 2.632083914700952717e-18
1.412390602960994832e-16 2.639635526715187668e-18
1.413315374206562866e-16 2.648614954118334724e-18
1.416271214710499156e-16 2.657051478592620457e-18
1.418319255363781359e-16 2.657353717658610384e-18
1.418556246848015046e-16 2.678836797357892142e-18
1.419515499801207902e-16 2.688339870770367568e-18
1.424940339260976788e-16 2.697241036402238574e-18
1.426802372685546592e-16 2.705665455581669164e-18
1.429555304734058333e-16 2.710403463637697377e-18
1.431909840221853235e-16 2.720822041780381425e-18
1.432846891152494297e-16 2.732555660847615531e-18
1.434330782618683369e-16 2.736795562550874498e-18
1.441260308466766807e-16 2.749681661049762012e-18
1.441528887030590123e-16 2.762188654280830642e-18
1.442176277437349581e-16 2.775921237295528034e-18
1.443431411524123308e-16 2.782316835434061402e-18
1.448464488950939541e-16 2.786125836252307538e-18
1.449662964923263044e-16 2.790339444565247809e-18
1.453147513038536565e-16 2.797164609346197957e-18
1.453974189590641412e-16 2.800654942564529765e-18
1.458210453425149545e-16 2.809623206916570694e-18
1.458644433101322254e-16 2.836929241446103362e-18
1.460641878838369986e-16 2.848772136348835075e-18
1.465150606442886000e-16 2.857891508679685868e-18
1.466574962085731006e-16 2.858259784169150388e-18
1.471911821605893569e-16 2.859843119830313232e-18
1.474250008252324706e-16 2.872679153622286174e-18
1.476765624589606880e-16 2.882562773376474729e-18
1.476990268454197539e-16 2.887112491976185941e-18
1.478340086633876787e-16 2.895323653975088055e-18
1.480069638103494788e-16 2.915031737430130288e-18
1.480292622555615099e-16 2.918295952428866827e-18
1.482320251562654320e-16 2.929414823483020896e-18
1.484631502723330025e-16 2.944373575516331864e-18
1.488317148691854211e-16 2.953053255356459346e-18
1.489195606979866112e-16 2.962340028640713883e-18
1.499740767972183196e-16 2.973911101902841584e-18
1.502852441658651504e-16 2.981643894652326997e-18
1.508694384576706080e-16 2.991857042362183482e-18
